target_word,context_sentence,target_level,block_id,sys_id,diversity_human,rank_human,sentence,level_human,sense_human,reject,ann_id
全然,作家と読者は、もういちど全然あたらしく地割りの協定をやり直す必要がある。,N3,20,1,Medium,2nd,彼女は全然教えてくれないので、私は自分で新しいレシピを試した。,N3,Similar,FALSE,human_native_1
全然,作家と読者は、もういちど全然あたらしく地割りの協定をやり直す必要がある。,N3,20,1,Medium,2nd,昨日のミーティングは全然順調に進まなかった。,N3,Similar,FALSE,human_native_1
全然,作家と読者は、もういちど全然あたらしく地割りの協定をやり直す必要がある。,N3,20,1,Medium,2nd,この道は全然狭くて、車が通るのが難しい。,rejected,rejected,TRUE,human_native_1
全然,作家と読者は、もういちど全然あたらしく地割りの協定をやり直す必要がある。,N3,20,1,Medium,2nd,彼は全然分からないと言っていたが、実はすでに知っていた。,N3,Similar,FALSE,human_native_1
全然,作家と読者は、もういちど全然あたらしく地割りの協定をやり直す必要がある。,N3,20,1,Medium,2nd,この本は全然面白くなく、途中で読むのをやめた。,N3,Similar,FALSE,human_native_1
全然,作家と読者は、もういちど全然あたらしく地割りの協定をやり直す必要がある。,N3,20,2,Medium,3rd,この映画には「全然」という言葉がよく出てくる。,rejected,rejected,TRUE,human_native_1
全然,作家と読者は、もういちど全然あたらしく地割りの協定をやり直す必要がある。,N3,20,2,Medium,3rd,先生は私たちに全然期待していなかった。,N3,Similar,FALSE,human_native_1
全然,作家と読者は、もういちど全然あたらしく地割りの協定をやり直す必要がある。,N3,20,2,Medium,3rd,僕は全然小説家じゃないよ。,rejected,rejected,TRUE,human_native_1
全然,作家と読者は、もういちど全然あたらしく地割りの協定をやり直す必要がある。,N3,20,2,Medium,3rd,私は全然本を読まないんだ。,N5,Similar,FALSE,human_native_1
全然,作家と読者は、もういちど全然あたらしく地割りの協定をやり直す必要がある。,N3,20,2,Medium,3rd,彼は全然仕事ができない。,N5,Similar,FALSE,human_native_1
全然,作家と読者は、もういちど全然あたらしく地割りの協定をやり直す必要がある。,N3,20,3,High,1st,これは全然別の仕方でしなければならない。,N4,Similar,FALSE,human_native_1
全然,作家と読者は、もういちど全然あたらしく地割りの協定をやり直す必要がある。,N3,20,3,High,1st,全然別個でいくということですか。,N3,Similar,FALSE,human_native_1
全然,作家と読者は、もういちど全然あたらしく地割りの協定をやり直す必要がある。,N3,20,3,High,1st,変えるのと変わるのでは全然違うと思います」と語っている。,N3,Similar,FALSE,human_native_1
全然,作家と読者は、もういちど全然あたらしく地割りの協定をやり直す必要がある。,N3,20,3,High,1st,また2021年（令和3年）1月26日の朝日新聞は、現職事務次官の発言として「かつての事務次官会議が復活したように見えるが、中身は全然違う。,N1,Similar,FALSE,human_native_1
全然,作家と読者は、もういちど全然あたらしく地割りの協定をやり直す必要がある。,N3,20,3,High,1st,それは全然自分の普段の仕事と違う作品を見ても分かるし、楽しめる。,N3,Similar,FALSE,human_native_1
相手,また、東西お互いに相手を非難するプロパガンダ放送を流し合っていた。,N5,21,1,High,1st,喧嘩の相手はだれですか。,N5,Similar,FALSE,human_native_1
相手,また、東西お互いに相手を非難するプロパガンダ放送を流し合っていた。,N5,21,1,High,1st,相手も武装してると思います。,N5,Similar,FALSE,human_native_1
相手,また、東西お互いに相手を非難するプロパガンダ放送を流し合っていた。,N5,21,1,High,1st,あなたが話したかった相手は誰？,N5,Similar,FALSE,human_native_1
相手,また、東西お互いに相手を非難するプロパガンダ放送を流し合っていた。,N5,21,1,High,1st,相手は子供じゃありませんか。,N5,Similar,FALSE,human_native_1
相手,また、東西お互いに相手を非難するプロパガンダ放送を流し合っていた。,N5,21,1,High,1st,電話の相手はトムだったの？,N5,Similar,FALSE,human_native_1
相手,また、東西お互いに相手を非難するプロパガンダ放送を流し合っていた。,N5,21,2,Medium,2nd,彼は相手の発言に敏感に反応した。,N3,Similar,FALSE,human_native_1
相手,また、東西お互いに相手を非難するプロパガンダ放送を流し合っていた。,N5,21,2,Medium,2nd,相手を信頼できるかどうかを見極める必要がある。,N3,Similar,FALSE,human_native_1
相手,また、東西お互いに相手を非難するプロパガンダ放送を流し合っていた。,N5,21,2,Medium,2nd,相手の意見を尊重することが大切だ。,N3,Similar,FALSE,human_native_1
相手,また、東西お互いに相手を非難するプロパガンダ放送を流し合っていた。,N5,21,2,Medium,2nd,彼は相手の要望に応えるために努力した。,N3,Similar,FALSE,human_native_1
相手,また、東西お互いに相手を非難するプロパガンダ放送を流し合っていた。,N5,21,2,Medium,2nd,相手の喜ぶことを考えてサプライズを用意した。,N3,Similar,FALSE,human_native_1
相手,また、東西お互いに相手を非難するプロパガンダ放送を流し合っていた。,N5,21,3,Medium,3rd,彼は仕事で成功していないので、彼女から相手にされていない。,N3,Not similar,FALSE,human_native_1
相手,また、東西お互いに相手を非難するプロパガンダ放送を流し合っていた。,N5,21,3,Medium,3rd,東と西が互いに相手を非難するプロパガンダ放送を流し合っていた。,N3,Similar,FALSE,human_native_1
相手,また、東西お互いに相手を非難するプロパガンダ放送を流し合っていた。,N5,21,3,Medium,3rd,日本では、「相手」という言葉はよく使われる。,rejected,rejected,TRUE,human_native_1
相手,また、東西お互いに相手を非難するプロパガンダ放送を流し合っていた。,N5,21,3,Medium,3rd,あなたには何でも相談できる相手がいますね。,N3,Similar,FALSE,human_native_1
相手,また、東西お互いに相手を非難するプロパガンダ放送を流し合っていた。,N5,21,3,Medium,3rd,東と西はそれぞれ互いに相手を非難するプロパガンダ放送を流し合っていた。,N3,Similar,FALSE,human_native_1
合う,この段階では主鏡の位置合わせが行われておらず、焦点は合っていない。,N5,22,1,Medium,3rd,彼との意見が合わなかったため、議論が白熱しました。,rejected,rejected,TRUE,human_native_1
合う,この段階では主鏡の位置合わせが行われておらず、焦点は合っていない。,N5,22,1,Medium,3rd,この服と靴の色が合わなくて、コーディネートが難しいです。,N3,Similar,FALSE,human_native_1
合う,この段階では主鏡の位置合わせが行われておらず、焦点は合っていない。,N5,22,1,Medium,3rd,友達の趣味が私と合わなくても、尊重しています。,N3,Similar,FALSE,human_native_1
合う,この段階では主鏡の位置合わせが行われておらず、焦点は合っていない。,N5,22,1,Medium,3rd,彼とは考え方や価値観が合うので、いつも意気投合しています。,N3,Similar,FALSE,human_native_1
合う,この段階では主鏡の位置合わせが行われておらず、焦点は合っていない。,N5,22,1,Medium,3rd,この塾の授業は私の学習スタイルに合っているので、成績が上がっています。,N3,Similar,FALSE,human_native_1
合う,この段階では主鏡の位置合わせが行われておらず、焦点は合っていない。,N5,22,2,High,2nd,私に合う人を紹介してください。,N3,Similar,FALSE,human_native_1
合う,この段階では主鏡の位置合わせが行われておらず、焦点は合っていない。,N5,22,2,High,2nd,彼と話したことで、考え方が合いそうだと思った。,N3,Similar,FALSE,human_native_1
合う,この段階では主鏡の位置合わせが行われておらず、焦点は合っていない。,N5,22,2,High,2nd,その仕事は自分に合わないと思う。,N3,Similar,FALSE,human_native_1
合う,この段階では主鏡の位置合わせが行われておらず、焦点は合っていない。,N5,22,2,High,2nd,その問題に対処するためには、それぞれの立場を理解し合わなければならない。,N3,Similar,FALSE,human_native_1
合う,この段階では主鏡の位置合わせが行われておらず、焦点は合っていない。,N5,22,2,High,2nd,相手の意見を尊重し合い、お互いにとって最善の方法を探すべきだ。,N3,Similar,FALSE,human_native_1
合う,この段階では主鏡の位置合わせが行われておらず、焦点は合っていない。,N5,22,3,High,1st,その服、サイズが合う？,N5,Similar,FALSE,human_native_1
合う,この段階では主鏡の位置合わせが行われておらず、焦点は合っていない。,N5,22,3,High,1st,合ってると思いました。,N5,Similar,FALSE,human_native_1
合う,この段階では主鏡の位置合わせが行われておらず、焦点は合っていない。,N5,22,3,High,1st,目と目が合った。,N5,Similar,FALSE,human_native_1
合う,この段階では主鏡の位置合わせが行われておらず、焦点は合っていない。,N5,22,3,High,1st,これはサイズが合いません。,N5,Similar,FALSE,human_native_1
合う,この段階では主鏡の位置合わせが行われておらず、焦点は合っていない。,N5,22,3,High,1st,君の時計は合ってる？,N5,Similar,FALSE,human_native_1
時間,俺はそこで二時間ほど調べられた。,N5,23,1,Medium,2nd,私たちはこの町ではあまり時間がなかったので、その日の観光はほとんどできなかった。,N3,Similar,FALSE,human_native_1
時間,俺はそこで二時間ほど調べられた。,N5,23,1,Medium,2nd,彼女は待ち合わせ場所には遅れてしまったが、それでもなんとか約束の時間に間に合った。,N3,Not similar,FALSE,human_native_1
時間,俺はそこで二時間ほど調べられた。,N5,23,1,Medium,2nd,あの子と話していたら、あっという間に一時間が過ぎてしまった。,N3,Similar,FALSE,human_native_1
時間,俺はそこで二時間ほど調べられた。,N5,23,1,Medium,2nd,僕はその時、2時間も待たされた。,N2,Similar,FALSE,human_native_1
時間,俺はそこで二時間ほど調べられた。,N5,23,1,Medium,2nd,私はその場所で一時間半ほど過ごした。,N2,Similar,FALSE,human_native_1
時間,俺はそこで二時間ほど調べられた。,N5,23,2,Low,1st,１時間ぐらいですかね。,N1,Similar,FALSE,human_native_1
時間,俺はそこで二時間ほど調べられた。,N5,23,2,Low,1st,３時間待った。,N1,Similar,FALSE,human_native_1
時間,俺はそこで二時間ほど調べられた。,N5,23,2,Low,1st,私は一時間その本をさがした。,N1,Similar,FALSE,human_native_1
時間,俺はそこで二時間ほど調べられた。,N5,23,2,Low,1st,昨日彼氏と三時間も電話で話しちゃった。,N2,Similar,FALSE,human_native_1
時間,俺はそこで二時間ほど調べられた。,N5,23,2,Low,1st,３時間待たなければいけなかった。,N1,Similar,FALSE,human_native_1
時間,俺はそこで二時間ほど調べられた。,N5,23,3,High,3rd,．彼は毎日遅くまで仕事をしているので、ほとんど自由な時間がない。,N3,Similar,FALSE,human_native_1
時間,俺はそこで二時間ほど調べられた。,N5,23,3,High,3rd,．試験の前には、たくさんの時間を勉強に費やす必要があります。,N3,Similar,FALSE,human_native_1
時間,俺はそこで二時間ほど調べられた。,N5,23,3,High,3rd,．彼女は音楽を演奏するのが好きで、趣味の時間にピアノを弾いています。,N3,Similar,FALSE,human_native_1
時間,俺はそこで二時間ほど調べられた。,N5,23,3,High,3rd,．週末には友達と遊ぶために時間を作りたいです。,N3,Not similar,FALSE,human_native_1
時間,俺はそこで二時間ほど調べられた。,N5,23,3,High,3rd,．昼休みの時間には公園で散歩したり、リフレッシュできるようなことをしたいです。,N3,Similar,FALSE,human_native_1
出す,音具とは音を出す道具のうち、音が出るが楽器とは言いにくい物のこと。,N5,24,1,High,2nd,出してくれませんか？,rejected,rejected,TRUE,human_native_1
出す,音具とは音を出す道具のうち、音が出るが楽器とは言いにくい物のこと。,N5,24,1,High,2nd,お皿に何かを出したよ。,N5,Similar,FALSE,human_native_1
出す,音具とは音を出す道具のうち、音が出るが楽器とは言いにくい物のこと。,N5,24,1,High,2nd,私たちは音楽を出すために集まっています。,rejected,rejected,TRUE,human_native_1
出す,音具とは音を出す道具のうち、音が出るが楽器とは言いにくい物のこと。,N5,24,1,High,2nd,彼はお金を出すつもりだ。,N5,Not similar,FALSE,human_native_1
出す,音具とは音を出す道具のうち、音が出るが楽器とは言いにくい物のこと。,N5,24,1,High,2nd,あなたは本を出すべきだ。,N5,Not similar,FALSE,human_native_1
出す,音具とは音を出す道具のうち、音が出るが楽器とは言いにくい物のこと。,N5,24,2,High,3rd,レストランで美味しい料理を出しています。,N3,Similar,FALSE,human_native_1
出す,音具とは音を出す道具のうち、音が出るが楽器とは言いにくい物のこと。,N5,24,2,High,3rd,朝、バス停でバスを待っている人がたくさん出す。,rejected,rejected,TRUE,human_native_1
出す,音具とは音を出す道具のうち、音が出るが楽器とは言いにくい物のこと。,N5,24,2,High,3rd,彼は勇気を出してスピーチを始めた。,N3,Not similar,FALSE,human_native_1
出す,音具とは音を出す道具のうち、音が出るが楽器とは言いにくい物のこと。,N5,24,2,High,3rd,明日の朝早く家を出して、友達とランチに行く予定です。,rejected,rejected,TRUE,human_native_1
出す,音具とは音を出す道具のうち、音が出るが楽器とは言いにくい物のこと。,N5,24,2,High,3rd,毎晩、星がきれいに輝いて出しています。,rejected,rejected,TRUE,human_native_1
出す,音具とは音を出す道具のうち、音が出るが楽器とは言いにくい物のこと。,N5,24,3,High,1st,処方今日は薬を出します。,rejected,rejected,TRUE,human_native_1
出す,音具とは音を出す道具のうち、音が出るが楽器とは言いにくい物のこと。,N5,24,3,High,1st,大声を出さなくてもいいよ。,N5,Similar,FALSE,human_native_1
出す,音具とは音を出す道具のうち、音が出るが楽器とは言いにくい物のこと。,N5,24,3,High,1st,声を出して読んでみましょう。,N5,Similar,FALSE,human_native_1
出す,音具とは音を出す道具のうち、音が出るが楽器とは言いにくい物のこと。,N5,24,3,High,1st,大きな声を出しましょう。,N5,Similar,FALSE,human_native_1
出す,音具とは音を出す道具のうち、音が出るが楽器とは言いにくい物のこと。,N5,24,3,High,1st,耳は出しますか。,N5,Not similar,FALSE,human_native_1
場合,この闘いは今日の場合では大概は容易ならぬ苦闘だからだ。,N5,25,1,Medium,1st,私の場合、使わないと思います。,N5,Similar,FALSE,human_native_1
場合,この闘いは今日の場合では大概は容易ならぬ苦闘だからだ。,N5,25,1,Medium,1st,雨の場合私は行かない。,N5,Similar,FALSE,human_native_1
場合,この闘いは今日の場合では大概は容易ならぬ苦闘だからだ。,N5,25,1,Medium,1st,私の場合は秋が一番好きです。,N5,Similar,FALSE,human_native_1
場合,この闘いは今日の場合では大概は容易ならぬ苦闘だからだ。,N5,25,1,Medium,1st,この場合もうまく行くでしょう。,N5,Similar,FALSE,human_native_1
場合,この闘いは今日の場合では大概は容易ならぬ苦闘だからだ。,N5,25,1,Medium,1st,運動量がの場合は有名なの式になっている。,rejected,rejected,TRUE,human_native_1
場合,この闘いは今日の場合では大概は容易ならぬ苦闘だからだ。,N5,25,2,Low,2nd,その問題について話し合う必要がある場合には、いつでもご連絡ください。,N5,Similar,FALSE,human_native_1
場合,この闘いは今日の場合では大概は容易ならぬ苦闘だからだ。,N5,25,2,Low,2nd,戦いは、今日の場合では大概は容易ならぬ苦闘だからだ。,N5,Similar,FALSE,human_native_1
場合,この闘いは今日の場合では大概は容易ならぬ苦闘だからだ。,N5,25,2,Low,2nd,その戦いは今日の場合では大概は容易ならぬ苦闘だからだ。,N5,Similar,FALSE,human_native_1
場合,この闘いは今日の場合では大概は容易ならぬ苦闘だからだ。,N5,25,2,Low,2nd,私が彼と別れた場合、彼女はとても悲しむだろう。,N5,Similar,FALSE,human_native_1
場合,この闘いは今日の場合では大概は容易ならぬ苦闘だからだ。,N5,25,2,Low,2nd,雨が降った場合、傘を持っていない人は大変なことになる。,N5,Similar,FALSE,human_native_1
場合,この闘いは今日の場合では大概は容易ならぬ苦闘だからだ。,N5,25,3,Medium,3rd,私たちが成功するかどうかは、チームの団結力による場合がある。,rejected,rejected,TRUE,human_native_1
場合,この闘いは今日の場合では大概は容易ならぬ苦闘だからだ。,N5,25,3,Medium,3rd,長距離バスに乗る場合は、事前に予約することをおすすめします。,N3,Similar,FALSE,human_native_1
場合,この闘いは今日の場合では大概は容易ならぬ苦闘だからだ。,N5,25,3,Medium,3rd,その試合は天候の悪化した場合、延期される可能性があります。,rejected,rejected,TRUE,human_native_1
場合,この闘いは今日の場合では大概は容易ならぬ苦闘だからだ。,N5,25,3,Medium,3rd,子供が熱を出した場合は、すぐに病院に連れて行く必要があります。,N3,Similar,FALSE,human_native_1
場合,この闘いは今日の場合では大概は容易ならぬ苦闘だからだ。,N5,25,3,Medium,3rd,国際会議に参加する場合は、パスポートを持参することが必要です。,N3,Similar,FALSE,human_native_1
早い,一番早く人口が20万人に到達した都市であったと思われる。,N5,26,1,High,1st,できるだけ早く手紙をくださいね。,N4,Similar,FALSE,human_native_1
早い,一番早く人口が20万人に到達した都市であったと思われる。,N5,26,1,High,1st,トムは私より３ヶ月早く生まれました。,N4,Similar,FALSE,human_native_1
早い,一番早く人口が20万人に到達した都市であったと思われる。,N5,26,1,High,1st,早く終わるからいいのですが。,N5,Similar,FALSE,human_native_1
早い,一番早く人口が20万人に到達した都市であったと思われる。,N5,26,1,High,1st,なぜこんなに早く来たの？,N5,Similar,FALSE,human_native_1
早い,一番早く人口が20万人に到達した都市であったと思われる。,N5,26,1,High,1st,もっと早く来よう？,rejected,rejected,TRUE,human_native_1
早い,一番早く人口が20万人に到達した都市であったと思われる。,N5,26,2,High,3rd,彼はいつも決断が早くて助かる。,N3,Similar,FALSE,human_native_1
早い,一番早く人口が20万人に到達した都市であったと思われる。,N5,26,2,High,3rd,東京は日本を代表する大都市であり、最も早く人口が20万人に到達した都市であったと思われる。,N1,Similar,FALSE,human_native_1
早い,一番早く人口が20万人に到達した都市であったと思われる。,N5,26,2,High,3rd,一日でも早くこの問題を解決するために、政府はあらゆる努力を傾けなければならない。,N1,Similar,FALSE,human_native_1
早い,一番早く人口が20万人に到達した都市であったと思われる。,N5,26,2,High,3rd,「私はいつも、物事を始めるのがとても早いです。」,N3,Similar,FALSE,human_native_1
早い,一番早く人口が20万人に到達した都市であったと思われる。,N5,26,2,High,3rd,今日は暑いので、朝の散歩はとても早かった。,N3,Similar,FALSE,human_native_1
早い,一番早く人口が20万人に到達した都市であったと思われる。,N5,26,3,High,2nd,彼はいつも早起きをして、朝ごはんを早く食べる。,N3,Similar,FALSE,human_native_1
早い,一番早く人口が20万人に到達した都市であったと思われる。,N5,26,3,High,2nd,早い段階で計画を立てることが成功へのカギだ。,N3,Similar,FALSE,human_native_1
早い,一番早く人口が20万人に到達した都市であったと思われる。,N5,26,3,High,2nd,子供の成長は早く、あっという間に大人になってしまう。,N3,Similar,FALSE,human_native_1
早い,一番早く人口が20万人に到達した都市であったと思われる。,N5,26,3,High,2nd,電車の出発時間が早くて、急いで駆け込んだ。,N3,Similar,FALSE,human_native_1
早い,一番早く人口が20万人に到達した都市であったと思われる。,N5,26,3,High,2nd,今日は仕事が早く終わり、友達と楽しい時間を過ごせる。,N3,Similar,FALSE,human_native_1
開く,当駅ではすべてのドアが開く。,N5,27,1,Low,2nd,そして、その車両のすべてのドアが開いたことに気づいた。,N3,Similar,FALSE,human_native_1
開く,当駅ではすべてのドアが開く。,N5,27,1,Low,2nd,そして、その車両のすべてのドアが開いていることに気づいた。,N3,Similar,FALSE,human_native_1
開く,当駅ではすべてのドアが開く。,N5,27,1,Low,2nd,そして、道路を走っている間、すべてのドアが開いていることに気づいた。,N3,Similar,FALSE,human_native_1
開く,当駅ではすべてのドアが開く。,N5,27,1,Low,2nd,そして、それらの客室のすべてのドアが開いていることに気づいた。,N3,Similar,FALSE,human_native_1
開く,当駅ではすべてのドアが開く。,N5,27,1,Low,2nd,そして、彼らの多くの窓が開いていることに気づいた。,N3,Similar,FALSE,human_native_1
開く,当駅ではすべてのドアが開く。,N5,27,2,High,1st,私はドアを開きます。,N5,Similar,FALSE,human_native_1
開く,当駅ではすべてのドアが開く。,N5,27,2,High,1st,この扉はどうやって開くの？,N5,Similar,FALSE,human_native_1
開く,当駅ではすべてのドアが開く。,N5,27,2,High,1st,でもドア開きません。,N5,Similar,FALSE,human_native_1
開く,当駅ではすべてのドアが開く。,N5,27,2,High,1st,窓が開いたら、閉めないといけません。,N4,Similar,FALSE,human_native_1
開く,当駅ではすべてのドアが開く。,N5,27,2,High,1st,何時に開いて何時に閉まりますか。,N4,Not similar,FALSE,human_native_1
開く,当駅ではすべてのドアが開く。,N5,27,3,Medium,3rd,この本は面白い話で始まり、次のページはドラマチックに開く。,rejected,rejected,TRUE,human_native_1
開く,当駅ではすべてのドアが開く。,N5,27,3,Medium,3rd,私の手紙は彼女の手に渡り、彼女の顔が驚きで開いた口が塞がらなかった。,rejected,rejected,TRUE,human_native_1
開く,当駅ではすべてのドアが開く。,N5,27,3,Medium,3rd,庭の木々が春になると花が開き、美しい色彩が広がる。,rejected,rejected,TRUE,human_native_1
開く,当駅ではすべてのドアが開く。,N5,27,3,Medium,3rd,パーティーに参加すると、新たな人間関係が開き、楽しい時間を過ごせる。,rejected,rejected,TRUE,human_native_1
開く,当駅ではすべてのドアが開く。,N5,27,3,Medium,3rd,星空が闇から光が開き、天体の美しさが現れる。,rejected,rejected,TRUE,human_native_1
持つ,またお箸の手が違ったよといえば、すぐ右に直すけれど、少しするとまた左に持つ。,N5,28,1,Medium,3rd,「その本は重いので、私は持って帰ることができない。」,N3,Not similar,FALSE,human_native_1
持つ,またお箸の手が違ったよといえば、すぐ右に直すけれど、少しするとまた左に持つ。,N5,28,1,Medium,3rd,「今日は朝から雨が降っているので、傘を持って行った方がいいだろう。」,N3,Not similar,FALSE,human_native_1
持つ,またお箸の手が違ったよといえば、すぐ右に直すけれど、少しするとまた左に持つ。,N5,28,1,Medium,3rd,「今度会うときには、必ずハンカチを持ってきてね。,N3,Not similar,FALSE,human_native_1
持つ,またお箸の手が違ったよといえば、すぐ右に直すけれど、少しするとまた左に持つ。,N5,28,1,Medium,3rd,右手で持っている鉛筆を左手でも持とうとすることはできない。,rejected,rejected,TRUE,human_native_1
持つ,またお箸の手が違ったよといえば、すぐ右に直すけれど、少しするとまた左に持つ。,N5,28,1,Medium,3rd,私は彼女の携帯電話を持たせてもらうだけだ。,rejected,rejected,TRUE,human_native_1
持つ,またお箸の手が違ったよといえば、すぐ右に直すけれど、少しするとまた左に持つ。,N5,28,2,Low,1st,私は杖を持つ。,N5,Similar,FALSE,human_native_1
持つ,またお箸の手が違ったよといえば、すぐ右に直すけれど、少しするとまた左に持つ。,N5,28,2,Low,1st,それを逆さまに持ってはいけません。,N3,Similar,FALSE,human_native_1
持つ,またお箸の手が違ったよといえば、すぐ右に直すけれど、少しするとまた左に持つ。,N5,28,2,Low,1st,箸の正しい持ち方って知ってる？,N5,Similar,FALSE,human_native_1
持つ,またお箸の手が違ったよといえば、すぐ右に直すけれど、少しするとまた左に持つ。,N5,28,2,Low,1st,私は左手で箸を持ちます。,N5,Similar,FALSE,human_native_1
持つ,またお箸の手が違ったよといえば、すぐ右に直すけれど、少しするとまた左に持つ。,N5,28,2,Low,1st,箸の持ち方が分かりません。,N5,Similar,FALSE,human_native_1
持つ,またお箸の手が違ったよといえば、すぐ右に直すけれど、少しするとまた左に持つ。,N5,28,3,Medium,2nd,彼はいつも頭に帽子を持つ。,rejected,rejected,TRUE,human_native_1
持つ,またお箸の手が違ったよといえば、すぐ右に直すけれど、少しするとまた左に持つ。,N5,28,3,Medium,2nd,子犬はおもちゃを口に持って遊ぶ。,N3,Similar,FALSE,human_native_1
持つ,またお箸の手が違ったよといえば、すぐ右に直すけれど、少しするとまた左に持つ。,N5,28,3,Medium,2nd,友達と一緒に荷物を持って駅まで行く。,N3,Similar,FALSE,human_native_1
持つ,またお箸の手が違ったよといえば、すぐ右に直すけれど、少しするとまた左に持つ。,N5,28,3,Medium,2nd,彼はカメラを手に持って風景を撮影する。,N3,Similar,FALSE,human_native_1
持つ,またお箸の手が違ったよといえば、すぐ右に直すけれど、少しするとまた左に持つ。,N5,28,3,Medium,2nd,ペンを右手で持つ。,N5,Similar,FALSE,human_native_1
汚い,貝殻を敷いた細い汚い横町で、貧民窟とでもいいそうな家並だ。,N5,29,1,Medium,2nd,汚い服を着て公園で遊んでいる子供たちがいます。,N3,Similar,FALSE,human_native_1
汚い,貝殻を敷いた細い汚い横町で、貧民窟とでもいいそうな家並だ。,N5,29,1,Medium,2nd,あの汚い川では魚を釣ることはできません。,N3,Similar,FALSE,human_native_1
汚い,貝殻を敷いた細い汚い横町で、貧民窟とでもいいそうな家並だ。,N5,29,1,Medium,2nd,部屋がとても汚くて片付けなくてはいけません。,N3,Similar,FALSE,human_native_1
汚い,貝殻を敷いた細い汚い横町で、貧民窟とでもいいそうな家並だ。,N5,29,1,Medium,2nd,私の隣に座る人は、汚い話をする癖があります。,N3,Similar,FALSE,human_native_1
汚い,貝殻を敷いた細い汚い横町で、貧民窟とでもいいそうな家並だ。,N5,29,1,Medium,2nd,町の中心に位置する汚い建物は、リノベーションが必要です。,N3,Similar,FALSE,human_native_1
汚い,貝殻を敷いた細い汚い横町で、貧民窟とでもいいそうな家並だ。,N5,29,2,Medium,1st,汚い想像しないでね。,N5,Similar,FALSE,human_native_1
汚い,貝殻を敷いた細い汚い横町で、貧民窟とでもいいそうな家並だ。,N5,29,2,Medium,1st,その汚い犬を台所に入れないで。,N5,Similar,FALSE,human_native_1
汚い,貝殻を敷いた細い汚い横町で、貧民窟とでもいいそうな家並だ。,N5,29,2,Medium,1st,汚い手で私の本に触らないで。,N5,Similar,FALSE,human_native_1
汚い,貝殻を敷いた細い汚い横町で、貧民窟とでもいいそうな家並だ。,N5,29,2,Medium,1st,そんな汚い手で触らないで。,N5,Similar,FALSE,human_native_1
汚い,貝殻を敷いた細い汚い横町で、貧民窟とでもいいそうな家並だ。,N5,29,2,Medium,1st,それらは暗くて、汚い建物の中で星の様に輝きました。,N3,Similar,FALSE,human_native_1
汚い,貝殻を敷いた細い汚い横町で、貧民窟とでもいいそうな家並だ。,N5,29,3,Low,3rd,貝がらを敷いた細い汚い横町で、貧民窟とでも言いそうな家並みだ。,N2,Similar,FALSE,human_native_1
汚い,貝殻を敷いた細い汚い横町で、貧民窟とでもいいそうな家並だ。,N5,29,3,Low,3rd,その男の顔は汚かった。,N5,Similar,FALSE,human_native_1
汚い,貝殻を敷いた細い汚い横町で、貧民窟とでもいいそうな家並だ。,N5,29,3,Low,3rd,彼は私の顔を見て「汚い」と言った。,N4,Similar,FALSE,human_native_1
汚い,貝殻を敷いた細い汚い横町で、貧民窟とでもいいそうな家並だ。,N5,29,3,Low,3rd,この場所はとても汚く見える。,N5,Similar,FALSE,human_native_1
汚い,貝殻を敷いた細い汚い横町で、貧民窟とでもいいそうな家並だ。,N5,29,3,Low,3rd,貝が敷き詰められた細長い汚い路地で、貧しい人々の住む場所になっている。,N2,Similar,FALSE,human_native_1
全然,作家と読者は、もういちど全然あたらしく地割りの協定をやり直す必要がある。,N5,30,1,Low,3rd,彼は全然笑わなかった。,N5,Similar,FALSE,human_native_1
全然,作家と読者は、もういちど全然あたらしく地割りの協定をやり直す必要がある。,N5,30,1,Low,3rd,彼女は全然話さなかった。,N5,Similar,FALSE,human_native_1
全然,作家と読者は、もういちど全然あたらしく地割りの協定をやり直す必要がある。,N5,30,1,Low,3rd,私たちは全然知らなかった。,N5,Similar,FALSE,human_native_1
全然,作家と読者は、もういちど全然あたらしく地割りの協定をやり直す必要がある。,N5,30,1,Low,3rd,彼らは全然働かなかった。,N5,Similar,FALSE,human_native_1
全然,作家と読者は、もういちど全然あたらしく地割りの協定をやり直す必要がある。,N5,30,1,Low,3rd,私たちは友達になったばかりなので、まだ全然話していない。,N3,Similar,FALSE,human_native_1
全然,作家と読者は、もういちど全然あたらしく地割りの協定をやり直す必要がある。,N5,30,2,Medium,2nd,彼女は全然ピアノを弾くことができない。,N3,Similar,FALSE,human_native_1
全然,作家と読者は、もういちど全然あたらしく地割りの協定をやり直す必要がある。,N5,30,2,Medium,2nd,雨が降らないので、今日は全然涼しくありません。,N4,Similar,FALSE,human_native_1
全然,作家と読者は、もういちど全然あたらしく地割りの協定をやり直す必要がある。,N5,30,2,Medium,2nd,その映画は全然怖くなかった。,N5,Similar,FALSE,human_native_1
全然,作家と読者は、もういちど全然あたらしく地割りの協定をやり直す必要がある。,N5,30,2,Medium,2nd,彼の英語の発音は全然上手ではありません。,N4,Similar,FALSE,human_native_1
全然,作家と読者は、もういちど全然あたらしく地割りの協定をやり直す必要がある。,N5,30,2,Medium,2nd,この料理は全然辛くないので、子供でも食べられます。,N3,Similar,FALSE,human_native_1
全然,作家と読者は、もういちど全然あたらしく地割りの協定をやり直す必要がある。,N5,30,3,Medium,1st,私は全然変だと思いませんけど。,N4,Similar,FALSE,human_native_1
